file_path,page_url,canonical_url,meta_robots,h1,title,meta_description,in_sitemap,sitemap_url,has_visible_updated_date,has_json_ld,schema_types,detected_page_type,target_status_suggestion,notes
utylizaciya-kabelyu-ta-drotiv.html,https://guide.youreco.com.ua/utylizaciya-kabelyu-ta-drotiv.html,https://guide.youreco.com.ua/utylizaciya-kabelyu-ta-drotiv.html,"index, follow",Як оформлюється утилізація кабелю та дротів,Як оформлюється утилізація кабелю та дротів — Довідник YOURECO,"Утилізація кабелю та дротів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-kondyterskyh-vyrobiv.html,https://guide.youreco.com.ua/utylizaciya-kondyterskyh-vyrobiv.html,https://guide.youreco.com.ua/utylizaciya-kondyterskyh-vyrobiv.html,"noindex, follow",Куди передають кондитерські вироби на утилізацію,Утилізація кондитерських виробів | YOURECO,"Довідка для підприємств про «утилізацію кондитерських виробів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-konfidenciynykh-dokumentiv.html,https://guide.youreco.com.ua/utylizaciya-konfidenciynykh-dokumentiv.html,https://guide.youreco.com.ua/utylizaciya-konfidenciynykh-dokumentiv.html,"noindex, follow",Документи для утилізації конфіденційних документів,Утилізація конфіденційних документів | YOURECO,"Як правильно організувати утилізацію конфіденційних документів: підготовка, логістика, документи підтвердження та типові запитання.",NO,,NO,YES,Answer; Article; FAQPage; Question,service,keep_noindex,missing updated date
utylizaciya-konserviv.html,https://guide.youreco.com.ua/utylizaciya-konserviv.html,https://guide.youreco.com.ua/utylizaciya-konserviv.html,"index, follow",Куди передають консерви на утилізацію,Куди передають консерви на утилізацію — Довідник YOURECO,"Утилізація консервів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-kosmetiki.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,"noindex, follow",Куди здати утилізація косметіки,Куди здати утилізація косметіки — Довідник YOURECO,"Практичний гайд про те, куди здати утилізація косметіки, як підготувати передачу, які документи потрібні та на що звернути увагу.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-kosmetyky-magazyniv.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky-magazyniv.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky-magazyniv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації косметики магазинів,Порядок утилізації косметики магазинів — Довідник YOURECO,"Довідка для підприємств про «утилізацію косметики магазинів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації косметики для підприємств,Порядок утилізації косметики для підприємств — Довідник YOURECO,"Утилізація косметики: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-li-ion-batarej.html,https://guide.youreco.com.ua/utylizaciya-li-ion-batarej.html,https://guide.youreco.com.ua/utylizaciya-li-ion-batarej.html,"index, follow",Як оформлюється утилізація літій-іонних батарей,Утилізація літій-іонних батарей | YOURECO,"Утилізація Li-ion батарей для підприємств: ризики, підготовка, тимчасове зберігання, етапи передачі та документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-materialiv.html,https://guide.youreco.com.ua/utylizaciya-materialiv.html,https://guide.youreco.com.ua/utylizaciya-materialiv.html,"noindex, follow",Порядок утилізації матеріалів для підприємств,Порядок утилізації матеріалів для підприємств — Довідник YOURECO,"Хаб-сторінка: утилізація та переробка матеріалів (пластик/полімери, будівельні відходи, шини, оливи, некондиційна сировина).",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-metalevoyi-strushky.html,https://guide.youreco.com.ua/utylizaciya-metalevoyi-strushky.html,https://guide.youreco.com.ua/utylizaciya-metalevoyi-strushky.html,"noindex, follow",Куди передають металеву стружку на утилізацію,Куди передають металеву стружку на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію металевої стружки»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-metalu.html,https://guide.youreco.com.ua/utylizaciya-metalu.html,https://guide.youreco.com.ua/utylizaciya-metalu.html,"noindex, follow",Як оформлюється утилізація металу,Як оформлюється утилізація металу — Довідник YOURECO,"Довідка для підприємств про «утилізацію металу»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-molochnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,"noindex, follow",Куди передають молочні продукти на утилізацію,Куди передають молочні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію молочних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-myasnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-myasnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-myasnyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають м’ясні продукти на утилізацію,Куди передають м’ясні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію м’ясних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-napivfabrykatyv.html,https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,"noindex, follow",Куди передають напівфабрикати на утилізацію,Куди передають напівфабрикати на утилізацію — Довідник YOURECO,"Утилізація напівфабрикатів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-napoyiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають напої на утилізацію,Куди передають напої на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію соків та напоїв»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-nekondicijnoyi-sirovini.html,https://guide.youreco.com.ua/utylizaciya-nekondicijnoyi-sirovini.html,https://guide.youreco.com.ua/utylizaciya-nekondicijnoyi-sirovini.html,"index, follow",Порядок утилізації некондиційної сировини та продукції,Утилізація некондиційної сировини | YOURECO,"Утилізація некондиційної сировини та продукції: прострочені партії, брак, порушення зберігання, рекламації й документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-nekondyciynoyi-produkciyi.html,https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,"noindex, follow",Порядок утилізації некондиційної продукції,Порядок утилізації некондиційної продукції — Довідник YOURECO,"Довідка для підприємств про «утилізацію некондиційної продукції»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-obladnannya.html,https://guide.youreco.com.ua/utylizaciya-obladnannya.html,https://guide.youreco.com.ua/utylizaciya-obladnannya.html,"noindex, follow",Порядок утилізації обладнання для підприємств,Порядок утилізації обладнання для підприємств — Довідник YOURECO,"Хаб-сторінка: як правильно утилізувати обладнання та техніку (промислове обладнання, кабель, батареї, оргтехніка) з документами.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-odyagu-vzuttya.html,https://guide.youreco.com.ua/utylizaciya-odyagu-vzuttya.html,https://guide.youreco.com.ua/utylizaciya-odyagu-vzuttya.html,"index, follow",Куди передають одяг та взуття на утилізацію,Куди передають одяг та взуття на утилізацію — Довідник YOURECO,"Утилізація одягу та взуття для підприємств: списання, брак, надлишки, корпоративна форма, контроль повторного обігу й документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-ofisnih-mebliv-orgtehniki.html,https://guide.youreco.com.ua/utylizaciya-ofisnih-mebliv-orgtehniki.html,https://guide.youreco.com.ua/utylizaciya-ofisnih-mebliv-orgtehniki.html,"index, follow",Порядок утилізації офісних меблів та оргтехніки,Утилізація офісних меблів та оргтехніки | YOURECO,"Утилізація офісних меблів та оргтехніки: WEEE, небезпечні компоненти, захист даних, демонтаж, сортування і документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-ovochiv.html,https://guide.youreco.com.ua/utylizaciya-ovochiv.html,https://guide.youreco.com.ua/utylizaciya-ovochiv.html,"noindex, follow",Куди передають овочі на утилізацію,Куди передають овочі на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію овочів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-paperu-ta-kartonu.html,https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,"noindex, follow",Як оформлюється утилізація паперу та картону,Як оформлюється утилізація паперу та картону — Довідник YOURECO,"Довідка для підприємств про «утилізацію паперу та картону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-parfumeriyi.html,https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,"noindex, follow",Куди передають парфумерію на утилізацію,Куди передають парфумерію на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію парфумерії»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-partiyi-produktiv.html,https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,"noindex, follow",Документи для утилізації партії продуктів,Документи для утилізації партії продуктів — Довідник YOURECO,"Довідка для підприємств про «утилізацію партії продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-paverbankiv-dbj.html,https://guide.youreco.com.ua/utylizaciya-paverbankiv-dbj.html,https://guide.youreco.com.ua/utylizaciya-paverbankiv-dbj.html,"index, follow",Як оформлюється утилізація павербанків та ДБЖ,Як оформлюється утилізація павербанків та ДБЖ — Довідник YOURECO,"Утилізація павербанків, ДБЖ та акумуляторних блоків: ризики Li-ion/LiPo, зберігання, передача, сортування й документи.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
utylizaciya-plastyku-ta-polimeriv.html,https://guide.youreco.com.ua/utylizaciya-plastyku-ta-polimeriv.html,https://guide.youreco.com.ua/utylizaciya-plastyku-ta-polimeriv.html,"index, follow",Порядок утилізації пластику та полімерів для підприємств,Утилізація пластику та полімерів | YOURECO,"Утилізація пластику та полімерів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
utylizaciya-produktiv-harchuvannya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-produktiv-harchuvannya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-produktiv-harchuvannya-napoyiv.html,"index, follow",Порядок утилізації продуктів харчування та напоїв,Утилізація продуктів харчування та напоїв | YOURECO,"Утилізація продуктів харчування, напоїв і жирів: причини списання, класифікація, підготовка, логістика та документи.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
utylizaciya-produktiv-na-skladi.html,https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,"noindex, follow",Порядок утилізації продуктів на складі,Порядок утилізації продуктів на складі — Довідник YOURECO,"Довідка для підприємств про «утилізацію продуктів на складі»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,"noindex, follow",Порядок утилізації промислового обладнання та механізмів,Утилізація промислового обладнання | YOURECO,"Утилізація промислового обладнання: списання, демонтаж, сортування металу, електроніки й небезпечних компонентів, документи.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-promyslovyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovyh-vidhodiv.html,"index, follow",Порядок утилізації промислових відходів для підприємств,Утилізація промислових відходів | YOURECO,"Утилізація промислових відходів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
utylizaciya-prostrochenoyi-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,"noindex, follow",Куди передають прострочену косметику на утилізацію,Утилізація простроченої косметики | YOURECO,"Утилізація простроченої косметики: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-prostrochenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-prostrochenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-prostrochenyh-produktiv.html,"index, follow",Куди передають прострочені продукти на утилізацію,Утилізація прострочених продуктів | YOURECO,"Утилізація прострочених продуктів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-pyva.html,https://guide.youreco.com.ua/utylizaciya-pyva.html,https://guide.youreco.com.ua/utylizaciya-pyva.html,"noindex, follow",Куди передають пиво на утилізацію,Куди передають пиво на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію пива»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
utylizaciya-rybnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-rybnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-rybnyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають рибні продукти на утилізацію,Куди передають рибні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію рибних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-shin.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,"noindex, follow",Куди здати утилізація шин,Куди здати утилізація шин — Довідник YOURECO,"Практичний гайд про те, куди здати утилізація шин, як підготувати передачу, які документи потрібні та на що звернути увагу.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-shyn-pidpryyemstvamy.html,https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,"noindex, follow",Документи для утилізації шин підприємствами,Документи для утилізації шин підприємствами — Довідник YOURECO,"Утилізація шин підприємствами: як оформити передачу, які обсяги приймають, логістика та документи для аудиту/перевірок.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-shyn.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,"index, follow",Як оформлюється утилізація шин,Як оформлюється утилізація шин — Довідник YOURECO,"Утилізація шин: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-skla.html,https://guide.youreco.com.ua/utylizaciya-skla.html,https://guide.youreco.com.ua/utylizaciya-skla.html,"noindex, follow",Куди передають скло на утилізацію,Куди передають скло на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію скла»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації складських залишків косметики,Утилізація залишків косметики | YOURECO,"Утилізація складських залишків косметики: підготовка партії, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-skladskyh-zalyshkiv.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,"noindex, follow",Порядок утилізації складських залишків,Порядок утилізації складських залишків — Довідник YOURECO,"Довідка для підприємств про «утилізацію складських залишків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-sokiv-ta-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,"noindex, follow",Куди передають соки та напої на утилізацію,Куди передають соки та напої на утилізацію — Довідник YOURECO,"Утилізація соків та напоїв: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-sokiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv.html,"noindex, follow",Куди передають соки на утилізацію,Куди передають соки на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію соків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-sonyachnih-panelij-vitryakiv.html,https://guide.youreco.com.ua/utylizaciya-sonyachnih-panelij-vitryakiv.html,https://guide.youreco.com.ua/utylizaciya-sonyachnih-panelij-vitryakiv.html,"index, follow",Як оформлюється утилізація сонячних панелей та лопатей ВЕС,Утилізація сонячних панелей та ВЕС | YOURECO,"Утилізація сонячних панелей і лопатей ВЕС: компоненти, демонтаж, логістика, переробка композитів та документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-tary-upakovki.html,https://guide.youreco.com.ua/utylizaciya-tary-upakovki.html,https://guide.youreco.com.ua/utylizaciya-tary-upakovki.html,"index, follow",Як оформлюється утилізація тари та упаковки,Як оформлюється утилізація тари та упаковки — Довідник YOURECO,"Утилізація тари й упаковки: етикетки, плівка, картон, контейнери, піддони, біг-беги, розділення фракцій і документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-tovariv.html,https://guide.youreco.com.ua/utylizaciya-tovariv.html,https://guide.youreco.com.ua/utylizaciya-tovariv.html,"noindex, follow",Порядок утилізації товарів для підприємств,Порядок утилізації товарів для підприємств — Довідник YOURECO,"Довідник для бізнесу: як списувати та утилізувати товари (продукти, косметика, одяг, меблі, документи) з правильними документами.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-tovary-pid-mitnim-kontrolem.html,https://guide.youreco.com.ua/utylizaciya-tovary-pid-mitnim-kontrolem.html,https://guide.youreco.com.ua/utylizaciya-tovary-pid-mitnim-kontrolem.html,"index, follow",Порядок утилізації товарів під митним контролем,Утилізація товарів під митним контролем | YOURECO,"Утилізація товарів під митним контролем: контрафакт, брак, повернення, конфіскат, методи знищення та пакет документів.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-upakovky-na-pidpryyemstvi.html,https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,"noindex, follow",Порядок утилізації упаковки на підприємстві,Порядок утилізації упаковки на підприємстві — Довідник YOURECO,"Утилізація упаковки на підприємстві: підготовка партії, зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-upakovky-vid-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,"noindex, follow",Куди передають упаковку від косметики на утилізацію,Утилізація упаковки від косметики | YOURECO,"Довідка для підприємств про «утилізацію упаковки від косметики»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-vantazhnyh-shyn.html,https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,"noindex, follow",Куди передають вантажні шини на утилізацію,Куди передають вантажні шини на утилізацію — Довідник YOURECO,"Практичний гайд для бізнесу про «утилізацію вантажних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-vidpracovanoi-olyvy.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanoi-olyvy.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanoi-olyvy.html,"index, follow",Утилізація відпрацьованої оливи для бізнесу,Утилізація відпрацьованої оливи для бізнесу — YOURECO,"Дізнайтеся, як підприємству зібрати, передати й документально оформити утилізацію відпрацьованої моторної оливи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-vidpracovanyh-masel.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,"noindex, follow",Як оформлюється утилізація відпрацьованих олив,Як оформлюється утилізація відпрацьованих олив — Довідник YOURECO,"Утилізація відпрацьованих олив: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-vody.html,https://guide.youreco.com.ua/utylizaciya-vody.html,https://guide.youreco.com.ua/utylizaciya-vody.html,"noindex, follow",Порядок утилізації води та товарних залишків,Порядок утилізації води та товарних залишків — Довідник YOURECO,"Довідка для підприємств про «утилізацію води (товарні залишки)»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-vyrobnychyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,"noindex, follow",Порядок утилізації виробничих відходів для підприємств,Утилізація виробничих відходів | YOURECO,"Довідка для підприємств про «утилізацію виробничих відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-yagid.html,https://guide.youreco.com.ua/utylizaciya-yagid.html,https://guide.youreco.com.ua/utylizaciya-yagid.html,"noindex, follow",Куди передають ягоди на утилізацію,Куди передають ягоди на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію ягід»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
utylizaciya-zamorozhenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zamorozhenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zamorozhenyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають заморожені продукти на утилізацію,Утилізація заморожених продуктів | YOURECO,"Довідка для підприємств про «утилізацію заморожених продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya-zipsovanyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zipsovanyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zipsovanyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають зіпсовані продукти на утилізацію,Утилізація зіпсованих продуктів | YOURECO,"Довідка для підприємств про «утилізацію зіпсованих продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
utylizaciya.html,https://guide.youreco.com.ua/utylizaciya.html,https://guide.youreco.com.ua/utylizaciya.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації відходів для підприємств,Порядок утилізації відходів для підприємств — Довідник YOURECO,"Огляд утилізації відходів для підприємств: як підготувати партію, оформити документи й обрати правильний сценарій.",NO,,NO,YES,CollectionPage,hub,review_index,index but not in sitemap; missing updated date
vidhody-demontazhu.html,https://guide.youreco.com.ua/vidhody-demontazhu.html,https://guide.youreco.com.ua/vidhody-demontazhu.html,"noindex, follow",Відходи демонтажу: сортування та порядок передання,Відходи демонтажу | YOURECO,"Відходи демонтажу: сортування, утилізація, організація збору, вивезення та документи для підприємств.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
vidhody-gumy.html,https://guide.youreco.com.ua/vidhody-gumy.html,https://guide.youreco.com.ua/vidhody-gumy.html,"noindex, follow",Відходи гуми: що відноситься і як утилізують,Відходи гуми: що відноситься і як утилізують — Довідник YOURECO,"Відходи гуми: що відноситься до потоку, як їх утилізують, організовують збір, вивезення та документи.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
vidhody-polimeriv.html,https://guide.youreco.com.ua/vidhody-polimeriv.html,https://guide.youreco.com.ua/vidhody-polimeriv.html,"noindex, follow",Відходи полімерів,Відходи полімерів — Довідник YOURECO,"Гайд для підприємств про «відходи полімерів»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
vidhody-vyrobnyctva.html,https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,"noindex, follow",Відходи виробництва: класифікація та приклади,Відходи виробництва: класифікація та приклади — Довідник YOURECO,"Відходи виробництва: класифікація та приклади: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка…",NO,,NO,YES,Article,article,keep_noindex,missing updated date
